nurse_cert_id,nurse_id,cert_id,obtained_date,expiry_date,is_expired,practice_hours_ytd,practice_hours_required,hours_remaining,last_renewal_date,renewal_status,verified_by,verification_date,created_at,updated_at
717ec508-9338-458f-a957-fff2fafac1d1,N0053,IV_CERT,2024-05-04,2026-05-04,False,8,16,8,2024-05-04,CURRENT,HR_4,2024-05-29,2026-01-14 02:44:54.035268,2026-01-14 02:44:54.035268
a9d0bdc9-2b92-4ee2-a548-78dafe5dd60d,N0053,RN,2023-08-15,2028-08-13,False,19,50,31,2023-08-15,CURRENT,HR_1,2023-08-31,2026-01-14 02:44:54.035547,2026-01-14 02:44:54.035547
ad224e6b-c311-4dc8-ad2d-51ab9c72bfe5,N0053,BLS,2024-03-13,2026-03-13,False,7,8,1,2024-03-13,CURRENT,HR_5,2024-03-29,2026-01-14 02:44:54.035840,2026-01-14 02:44:54.035840
372ea415-eb61-461e-8b4d-8c9e78157f94,N0054,CHEMO,2024-10-26,2026-10-26,False,4,24,20,2024-10-26,CURRENT,HR_8,2024-10-29,2026-01-14 02:44:54.036559,2026-01-14 02:44:54.036559
5c86446b-7a6c-45f3-b7ad-683c5f86f7dc,N0054,BLS,2025-10-15,2027-10-15,False,1,8,7,2025-10-15,CURRENT,HR_8,2025-10-29,2026-01-14 02:44:54.036854,2026-01-14 02:44:54.036854
4498179e-8032-4e21-b59a-4736342a97d3,N0054,IV_CERT,2024-08-07,2026-08-07,False,7,16,9,2024-08-07,CURRENT,HR_4,2024-08-18,2026-01-14 02:44:54.037159,2026-01-14 02:44:54.037159
e445864a-b919-4268-84fe-bc300fc4bccc,N0054,CCU,2024-04-03,2026-04-03,False,30,40,10,2024-04-03,CURRENT,HR_6,2024-05-01,2026-01-14 02:44:54.037435,2026-01-14 02:44:54.037436
230f800e-d922-4668-aedb-a7a879b5c419,N0054,RN,2021-12-05,2026-12-04,False,10,50,40,2021-12-05,CURRENT,HR_6,2021-12-18,2026-01-14 02:44:54.037730,2026-01-14 02:44:54.037730
a12c75c4-b618-4dba-aa23-e71a6acce970,N0054,ACLS,2025-08-04,2027-08-04,False,5,16,11,2025-08-04,CURRENT,HR_9,2025-08-22,2026-01-14 02:44:54.038011,2026-01-14 02:44:54.038011
be537a89-c1bb-43bc-be2f-d41750433d51,N0055,IV_CERT,2025-08-12,2027-08-12,False,4,16,12,2025-08-12,CURRENT,HR_8,2025-08-20,2026-01-14 02:44:54.038655,2026-01-14 02:44:54.038655
29c060c7-dad0-411f-8402-b1b57ec0e68b,N0055,RN,2025-03-02,2030-03-01,False,3,50,47,2025-03-02,CURRENT,HR_1,2025-03-12,2026-01-14 02:44:54.038953,2026-01-14 02:44:54.038953
1ec17205-32d4-4e9c-8dbf-cda151546cb7,N0055,BLS,2024-11-17,2026-11-17,False,4,8,4,2024-11-17,CURRENT,HR_7,2024-11-25,2026-01-14 02:44:54.039240,2026-01-14 02:44:54.039240
e8d625f4-0300-4032-8adf-bf41a6f05668,N0056,CHEMO,2025-07-05,2027-07-05,False,5,24,19,2025-07-05,CURRENT,HR_10,2025-07-29,2026-01-14 02:44:54.039953,2026-01-14 02:44:54.039954
5563816f-e637-4325-9112-7547c58d56c2,N0056,BLS,2025-01-29,2027-01-29,False,1,8,7,2025-01-29,CURRENT,HR_3,2025-02-14,2026-01-14 02:44:54.040239,2026-01-14 02:44:54.040239
2de6f89d-6da0-4eca-b301-99bd714ef68a,N0056,IV_CERT,2024-07-06,2026-07-06,False,9,16,7,2024-07-06,CURRENT,HR_8,2024-08-04,2026-01-14 02:44:54.040533,2026-01-14 02:44:54.040533
fe4c1941-e7d6-4337-8c03-aea8c3172130,N0056,POST_OP,2025-02-03,2027-02-03,False,7,20,13,2025-02-03,CURRENT,HR_1,2025-02-06,2026-01-14 02:44:54.040834,2026-01-14 02:44:54.040834
368779c2-4832-4bdd-b255-3561b2d96ee4,N0056,RN,2023-10-02,2028-09-30,False,16,50,34,2023-10-02,CURRENT,HR_8,2023-10-10,2026-01-14 02:44:54.041139,2026-01-14 02:44:54.041139
f353b59b-eb2e-4fef-858a-ba337dc8d36d,N0057,IV_CERT,2024-12-19,2026-12-19,False,0,16,16,2024-12-19,CURRENT,HR_1,2024-12-29,2026-01-14 02:44:54.041832,2026-01-14 02:44:54.041832
90a0d10b-bfd9-460a-a01d-178b68780c9b,N0057,POST_OP,2024-07-27,2026-07-27,False,9,20,11,2024-07-27,CURRENT,HR_8,2024-08-06,2026-01-14 02:44:54.042141,2026-01-14 02:44:54.042141
606e1279-2e57-4ccd-b845-cf88f4a5b809,N0057,RN,2025-11-29,2030-11-28,False,3,50,47,2025-11-29,CURRENT,HR_7,2025-12-04,2026-01-14 02:44:54.042414,2026-01-14 02:44:54.042415
b9206c90-93f2-4ac1-bef5-b896551c666a,N0057,BLS,2025-03-20,2027-03-20,False,2,8,6,2025-03-20,CURRENT,HR_7,2025-04-01,2026-01-14 02:44:54.042686,2026-01-14 02:44:54.042686
4bb55097-1e47-4510-8563-4308bb77f64e,N0058,IV_CERT,2024-05-19,2026-05-19,False,7,16,9,2024-05-19,CURRENT,HR_6,2024-06-06,2026-01-14 02:44:54.043431,2026-01-14 02:44:54.043431
a3301cd6-37c7-4449-a53c-a3195764b5a5,N0058,RN,2024-05-03,2029-05-02,False,2,50,48,2024-05-03,CURRENT,HR_7,2024-05-20,2026-01-14 02:44:54.043722,2026-01-14 02:44:54.043722
c7ddb191-d74f-4a95-a91e-205da0c61110,N0058,BLS,2024-09-10,2026-09-10,False,4,8,4,2024-09-10,CURRENT,HR_5,2024-10-07,2026-01-14 02:44:54.044002,2026-01-14 02:44:54.044002
dc8923fa-cd53-465f-bddb-f86ea8c9ab72,N0059,IV_CERT,2025-08-16,2027-08-16,False,2,16,14,2025-08-16,CURRENT,HR_2,2025-08-29,2026-01-14 02:44:54.044669,2026-01-14 02:44:54.044669
a8cd03f2-167b-4354-8678-a59a61b0e64d,N0059,ACLS,2024-11-28,2026-11-28,False,5,16,11,2024-11-28,CURRENT,HR_9,2024-12-10,2026-01-14 02:44:54.044992,2026-01-14 02:44:54.044992
a743554b-c274-498a-bd20-c4027c823c99,N0059,RN,2021-09-21,2026-09-20,False,4,50,46,2021-09-21,CURRENT,HR_4,2021-10-11,2026-01-14 02:44:54.045286,2026-01-14 02:44:54.045286
58fca88a-d81b-41a4-b32d-f6b9aa5a326e,N0059,BLS,2024-07-12,2026-07-12,False,6,8,2,2024-07-12,CURRENT,HR_9,2024-07-14,2026-01-14 02:44:54.045555,2026-01-14 02:44:54.045555
b914a00f-b579-4bbd-af2a-f172f393e47f,N0060,BLS,2025-07-28,2027-07-28,False,2,8,6,2025-07-28,CURRENT,HR_8,2025-08-14,2026-01-14 02:44:54.046235,2026-01-14 02:44:54.046235
ace32a41-fa97-4c6b-9296-06b8eea8b22a,N0060,IV_CERT,2024-09-04,2026-09-04,False,2,16,14,2024-09-04,CURRENT,HR_10,2024-10-03,2026-01-14 02:44:54.046505,2026-01-14 02:44:54.046505
a01f22d8-22b4-44f5-8f96-1471f7a0ce99,N0060,CCU,2024-07-06,2026-07-06,False,20,40,20,2024-07-06,CURRENT,HR_6,2024-08-05,2026-01-14 02:44:54.046778,2026-01-14 02:44:54.046778
6e17975e-f368-48e4-9d68-6a8763e2f84d,N0060,RN,2024-03-03,2029-03-02,False,5,50,45,2024-03-03,CURRENT,HR_7,2024-03-23,2026-01-14 02:44:54.047063,2026-01-14 02:44:54.047063
e718e2af-dd7d-4c17-9b31-525d6d22447d,N0060,ACLS,2025-02-12,2027-02-12,False,5,16,11,2025-02-12,CURRENT,HR_9,2025-03-11,2026-01-14 02:44:54.047335,2026-01-14 02:44:54.047335
b9ba2a9a-fc31-4e0a-ab21-d796756a448e,N0061,IV_CERT,2024-05-18,2026-05-18,False,8,16,8,2024-05-18,CURRENT,HR_8,2024-06-14,2026-01-14 02:44:54.048032,2026-01-14 02:44:54.048033
626d2b97-85ee-4d4c-b195-48be7a0ebc38,N0061,ACLS,2025-11-28,2027-11-28,False,5,16,11,2025-11-28,CURRENT,HR_6,2025-12-20,2026-01-14 02:44:54.048338,2026-01-14 02:44:54.048338
55faed2c-6fd7-4c28-bcc0-1a992150131e,N0061,RN,2025-05-05,2030-05-04,False,13,50,37,2025-05-05,CURRENT,HR_10,2025-05-15,2026-01-14 02:44:54.048610,2026-01-14 02:44:54.048610
029d69b7-2885-4280-a356-036c1398e98b,N0061,BLS,2024-03-11,2026-03-11,False,5,8,3,2024-03-11,CURRENT,HR_10,2024-03-27,2026-01-14 02:44:54.048896,2026-01-14 02:44:54.048897
e6de9399-4531-4f7d-b34d-32aa7a7f6191,N0062,PEDS,2024-09-05,2027-09-05,False,1,30,29,2024-09-05,CURRENT,HR_10,2024-09-21,2026-01-14 02:44:54.049625,2026-01-14 02:44:54.049625
48495f89-a9c8-4c1b-908a-0dd421d875e3,N0062,IV_CERT,2025-06-24,2027-06-24,False,8,16,8,2025-06-24,CURRENT,HR_10,2025-07-19,2026-01-14 02:44:54.049892,2026-01-14 02:44:54.049892
dc2124c6-7798-449f-8f03-4ddd85d2f417,N0062,RN,2021-03-29,2026-03-28,False,47,50,3,2021-03-29,CURRENT,HR_3,2021-04-25,2026-01-14 02:44:54.050158,2026-01-14 02:44:54.050158
649d0e50-4ffe-45f7-aa76-f674d10fd3a6,N0062,BLS,2024-01-18,2026-01-17,False,6,8,2,2024-01-18,CURRENT,HR_1,2024-02-06,2026-01-14 02:44:54.050408,2026-01-14 02:44:54.050409
7c1c5000-f11d-4bc9-8cad-69d3958b25f5,N0063,CHEMO,2025-10-20,2027-10-20,False,3,24,21,2025-10-20,CURRENT,HR_1,2025-11-04,2026-01-14 02:44:54.051089,2026-01-14 02:44:54.051089
bfbb934b-0c92-45e5-9a81-82ad6df830f0,N0063,POST_OP,2025-07-08,2027-07-08,False,6,20,14,2025-07-08,CURRENT,HR_3,2025-07-22,2026-01-14 02:44:54.051371,2026-01-14 02:44:54.051371
02f61355-2b98-4831-b462-5f7ac6f980df,N0063,RN,2025-09-02,2030-09-01,False,13,50,37,2025-09-02,CURRENT,HR_9,2025-09-27,2026-01-14 02:44:54.051644,2026-01-14 02:44:54.051644
3a336627-48d0-4742-9c7c-162739007be6,N0063,BLS,2025-02-05,2027-02-05,False,3,8,5,2025-02-05,CURRENT,HR_1,2025-02-28,2026-01-14 02:44:54.051949,2026-01-14 02:44:54.051950
a4a4dfff-c61f-4009-953a-c792b5d00946,N0064,IV_CERT,2025-05-17,2027-05-17,False,8,16,8,2025-05-17,CURRENT,HR_6,2025-06-08,2026-01-14 02:44:54.052616,2026-01-14 02:44:54.052616
f8d1a7b5-73ab-4682-adc6-062e04fc9031,N0064,RN,2023-04-11,2028-04-09,False,16,50,34,2023-04-11,CURRENT,HR_7,2023-04-22,2026-01-14 02:44:54.052911,2026-01-14 02:44:54.052911
6a14cc47-7893-44bd-8b60-6b6c92f7f9d8,N0064,BLS,2025-06-21,2027-06-21,False,3,8,5,2025-06-21,CURRENT,HR_9,2025-07-02,2026-01-14 02:44:54.053208,2026-01-14 02:44:54.053208
b0f3a1fd-e4c1-4295-be62-e48f4b8c22dc,N0065,BLS,2024-01-18,2026-01-17,False,7,8,1,2024-01-18,CURRENT,HR_10,2024-02-03,2026-01-14 02:44:54.053930,2026-01-14 02:44:54.053930
ed35060d-30a5-4e71-9493-cd582719c044,N0065,PEDS,2024-11-17,2027-11-17,False,7,30,23,2024-11-17,CURRENT,HR_5,2024-12-05,2026-01-14 02:44:54.054220,2026-01-14 02:44:54.054220
13ae319f-eae7-4278-96db-7a532214d4d0,N0065,IV_CERT,2025-02-13,2027-02-13,False,3,16,13,2025-02-13,CURRENT,HR_5,2025-03-10,2026-01-14 02:44:54.054506,2026-01-14 02:44:54.054507
a29794b1-1ea4-4b2f-b43f-2e96cc1d141f,N0065,RN,2024-05-03,2029-05-02,False,22,50,28,2024-05-03,CURRENT,HR_4,2024-05-26,2026-01-14 02:44:54.054799,2026-01-14 02:44:54.054799
82c88cee-9e76-4d65-8245-3b428e522951,N0065,ACLS,2024-08-02,2026-08-02,False,5,16,11,2024-08-02,CURRENT,HR_8,2024-08-14,2026-01-14 02:44:54.055072,2026-01-14 02:44:54.055073
55cf237d-4c9b-40e6-b34c-cc1b8d2dc77b,N0066,CCU,2025-07-28,2027-07-28,False,9,40,31,2025-07-28,CURRENT,HR_2,2025-08-16,2026-01-14 02:44:54.055724,2026-01-14 02:44:54.055724
b8c83798-67f1-448d-8277-fdeff966eec1,N0066,RN,2025-03-12,2030-03-11,False,12,50,38,2025-03-12,CURRENT,HR_7,2025-04-08,2026-01-14 02:44:54.056028,2026-01-14 02:44:54.056029
b066b1f7-afb6-4b9e-ae73-0bd279368fd5,N0066,ACLS,2025-06-22,2027-06-22,False,2,16,14,2025-06-22,CURRENT,HR_5,2025-06-24,2026-01-14 02:44:54.056329,2026-01-14 02:44:54.056329
855988db-382d-4e49-838c-e2474800d55e,N0066,BLS,2025-07-21,2027-07-21,False,0,8,8,2025-07-21,CURRENT,HR_6,2025-08-20,2026-01-14 02:44:54.056590,2026-01-14 02:44:54.056590
f80ed518-b938-4e48-966f-b808fa30fb10,N0067,IV_CERT,2024-08-12,2026-08-12,False,3,16,13,2024-08-12,CURRENT,HR_4,2024-09-08,2026-01-14 02:44:54.057274,2026-01-14 02:44:54.057274
02023680-00da-45e9-b565-7f25d04a5e8b,N0067,POST_OP,2024-06-12,2026-06-12,False,12,20,8,2024-06-12,CURRENT,HR_9,2024-07-05,2026-01-14 02:44:54.057557,2026-01-14 02:44:54.057557
d5f4cc08-0b44-43f4-bae0-24e277545b25,N0067,RN,2024-06-07,2029-06-06,False,4,50,46,2024-06-07,CURRENT,HR_2,2024-06-27,2026-01-14 02:44:54.057842,2026-01-14 02:44:54.057842
94b4306d-9376-44fc-9db1-2bf3fae9fc4e,N0067,BLS,2024-04-24,2026-04-24,False,4,8,4,2024-04-24,CURRENT,HR_4,2024-04-26,2026-01-14 02:44:54.058136,2026-01-14 02:44:54.058136
c83ba3b4-7fc1-444c-be01-c755c08dce0f,N0068,BLS,2024-06-20,2026-06-20,False,4,8,4,2024-06-20,CURRENT,HR_4,2024-06-22,2026-01-14 02:44:54.058831,2026-01-14 02:44:54.058832
2ec87ee9-e08c-4dcb-bb3e-e3e2b70ebce4,N0068,ICU,2025-09-04,2027-09-04,False,13,40,27,2025-09-04,CURRENT,HR_6,2025-09-27,2026-01-14 02:44:54.059148,2026-01-14 02:44:54.059148
ed53ffc9-618c-4772-89c0-fb329ec45fbe,N0068,IV_CERT,2024-08-19,2026-08-19,False,1,16,15,2024-08-19,CURRENT,HR_3,2024-08-20,2026-01-14 02:44:54.059410,2026-01-14 02:44:54.059410
2ab24f8b-5fed-4028-a642-88e92218c7bf,N0068,RN,2025-01-26,2030-01-25,False,13,50,37,2025-01-26,CURRENT,HR_8,2025-02-11,2026-01-14 02:44:54.059674,2026-01-14 02:44:54.059675
0f5882f4-b3e6-4082-b0bd-253311907e5b,N0068,ACLS,2024-02-18,2026-02-17,False,12,16,4,2024-02-18,CURRENT,HR_5,2024-02-29,2026-01-14 02:44:54.059954,2026-01-14 02:44:54.059955
2eb37395-8604-4b94-9f92-00384ac00b77,N0069,IV_CERT,2025-10-16,2027-10-16,False,1,16,15,2025-10-16,CURRENT,HR_10,2025-10-24,2026-01-14 02:44:54.060671,2026-01-14 02:44:54.060672
ef9808c0-1e60-4b06-aa1c-deb32efe8081,N0069,RN,2025-09-30,2030-09-29,False,5,50,45,2025-09-30,CURRENT,HR_7,2025-10-29,2026-01-14 02:44:54.060995,2026-01-14 02:44:54.060996
819b96f9-7553-49fa-b931-fd769447e68d,N0069,BLS,2025-06-18,2027-06-18,False,0,8,8,2025-06-18,CURRENT,HR_7,2025-07-14,2026-01-14 02:44:54.061271,2026-01-14 02:44:54.061271
ad022e18-cc89-4062-ab38-75a65290973e,N0069,OB_NURS,2023-03-07,2026-03-06,False,23,30,7,2023-03-07,CURRENT,HR_5,2023-04-05,2026-01-14 02:44:54.061533,2026-01-14 02:44:54.061533
a7cebf52-468a-4246-ac2c-bced2d91c08b,N0070,PEDS,2025-05-10,2028-05-09,False,10,30,20,2025-05-10,CURRENT,HR_5,2025-05-25,2026-01-14 02:44:54.062218,2026-01-14 02:44:54.062219
dd2fcbba-017e-488d-9d22-fdeada6940d4,N0070,IV_CERT,2024-02-28,2026-02-27,False,15,16,1,2024-02-28,CURRENT,HR_9,2024-03-15,2026-01-14 02:44:54.062510,2026-01-14 02:44:54.062511
69310b1d-6ef2-483a-a135-42608164e5ea,N0070,RN,2025-03-16,2030-03-15,False,16,50,34,2025-03-16,CURRENT,HR_8,2025-03-25,2026-01-14 02:44:54.062806,2026-01-14 02:44:54.062806
bd4cd883-1d5d-48b1-b56b-b421e289880c,N0070,BLS,2025-06-01,2027-06-01,False,0,8,8,2025-06-01,CURRENT,HR_6,2025-06-07,2026-01-14 02:44:54.063105,2026-01-14 02:44:54.063105
38098f65-35d1-41c0-ae30-69b61ec84117,N0071,IV_CERT,2025-06-08,2027-06-08,False,0,16,16,2025-06-08,CURRENT,HR_6,2025-07-04,2026-01-14 02:44:54.063756,2026-01-14 02:44:54.063756
569e7f3e-70c9-4023-bb4b-b000f0766f62,N0071,ACLS,2025-02-16,2027-02-16,False,3,16,13,2025-02-16,CURRENT,HR_3,2025-03-08,2026-01-14 02:44:54.064081,2026-01-14 02:44:54.064081
e658c10b-6c57-4160-8f1c-4b38ae3005c4,N0071,RN,2021-02-26,2026-02-25,False,47,50,3,2021-02-26,CURRENT,HR_7,2021-03-15,2026-01-14 02:44:54.064371,2026-01-14 02:44:54.064371
c6153754-b964-4ced-be1f-02a7336eb647,N0071,BLS,2025-01-14,2027-01-14,False,0,8,8,2025-01-14,CURRENT,HR_7,2025-02-05,2026-01-14 02:44:54.064656,2026-01-14 02:44:54.064656
4e327175-1071-40f5-8a29-72b2c1948b47,N0072,IV_CERT,2025-07-25,2027-07-25,False,7,16,9,2025-07-25,CURRENT,HR_6,2025-08-24,2026-01-14 02:44:54.065337,2026-01-14 02:44:54.065337
100f3d65-7e77-4b24-9552-98a3e5964161,N0072,RN,2024-07-25,2029-07-24,False,0,50,50,2024-07-25,CURRENT,HR_5,2024-08-07,2026-01-14 02:44:54.065595,2026-01-14 02:44:54.065595
12955f18-c4b2-4090-aaa3-3b19609969d2,N0072,BLS,2025-04-18,2027-04-18,False,3,8,5,2025-04-18,CURRENT,HR_5,2025-04-29,2026-01-14 02:44:54.065869,2026-01-14 02:44:54.065870
131e1b3c-f170-4079-9f52-4d68aeea37f7,N0072,OB_NURS,2024-04-06,2027-04-06,False,0,30,30,2024-04-06,CURRENT,HR_5,2024-04-27,2026-01-14 02:44:54.066169,2026-01-14 02:44:54.066169
c4b3dfb4-dd5b-48f4-bf84-4a62a760bd84,N0073,IV_CERT,2024-02-01,2026-01-31,False,11,16,5,2024-02-01,CURRENT,HR_8,2024-02-11,2026-01-14 02:44:54.066871,2026-01-14 02:44:54.066872
13e8cbaf-c5e2-4570-8bf9-7ce81c80c6b1,N0073,POST_OP,2025-07-05,2027-07-05,False,6,20,14,2025-07-05,CURRENT,HR_9,2025-08-04,2026-01-14 02:44:54.067149,2026-01-14 02:44:54.067149
885f419f-f8c0-4eae-bee9-f8f8dd3ed58e,N0073,RN,2022-01-05,2027-01-04,False,24,50,26,2022-01-05,CURRENT,HR_5,2022-01-28,2026-01-14 02:44:54.067413,2026-01-14 02:44:54.067413
4f18589e-78e1-4d2d-a510-546c4eed2c89,N0073,BLS,2025-08-17,2027-08-17,False,2,8,6,2025-08-17,CURRENT,HR_6,2025-09-06,2026-01-14 02:44:54.067692,2026-01-14 02:44:54.067692
8ce8a27c-b13d-423e-bd89-c760eaf87e99,N0074,CHEMO,2024-08-13,2026-08-13,False,2,24,22,2024-08-13,CURRENT,HR_8,2024-09-06,2026-01-14 02:44:54.068428,2026-01-14 02:44:54.068428
a7720507-65de-40b7-9031-04feb474c315,N0074,BLS,2024-04-04,2026-04-04,False,7,8,1,2024-04-04,CURRENT,HR_7,2024-04-27,2026-01-14 02:44:54.068707,2026-01-14 02:44:54.068708
0480a415-197d-4fde-9af5-156b31aadfc7,N0074,ICU,2024-06-01,2026-06-01,False,31,40,9,2024-06-01,CURRENT,HR_9,2024-06-27,2026-01-14 02:44:54.068989,2026-01-14 02:44:54.068990
4d6af265-1e87-46af-9744-26de5290bbb8,N0074,IV_CERT,2024-02-04,2026-02-03,False,12,16,4,2024-02-04,CURRENT,HR_4,2024-02-26,2026-01-14 02:44:54.069324,2026-01-14 02:44:54.069325
7e5b2445-cbf8-4ece-a12b-e0b3f13b026d,N0074,RN,2021-09-22,2026-09-21,False,19,50,31,2021-09-22,CURRENT,HR_2,2021-10-09,2026-01-14 02:44:54.069611,2026-01-14 02:44:54.069612
b7d613ae-c10d-48ad-a56a-eb36879c9034,N0074,ACLS,2024-09-14,2026-09-14,False,8,16,8,2024-09-14,CURRENT,HR_6,2024-09-17,2026-01-14 02:44:54.069889,2026-01-14 02:44:54.069889
4d9cd0c4-2c80-4569-aee7-65a6998bf68a,N0075,BLS,2024-06-03,2026-06-03,False,4,8,4,2024-06-03,CURRENT,HR_10,2024-06-21,2026-01-14 02:44:54.070571,2026-01-14 02:44:54.070572
f31365bb-1335-4a65-a77d-a6d6d4dc6d03,N0075,ICU,2025-07-15,2027-07-15,False,5,40,35,2025-07-15,CURRENT,HR_6,2025-08-12,2026-01-14 02:44:54.070848,2026-01-14 02:44:54.070848
7f045e53-ad21-4adf-91cd-1d63d6696f39,N0075,IV_CERT,2024-07-01,2026-07-01,False,9,16,7,2024-07-01,CURRENT,HR_2,2024-07-23,2026-01-14 02:44:54.071136,2026-01-14 02:44:54.071136
fae72bb9-02f4-403d-9138-4f8ac9934c3a,N0075,RN,2024-10-21,2029-10-20,False,22,50,28,2024-10-21,CURRENT,HR_10,2024-11-06,2026-01-14 02:44:54.071407,2026-01-14 02:44:54.071408
a594a5f2-7f64-490d-bd41-9457e712077a,N0075,ACLS,2025-09-13,2027-09-13,False,8,16,8,2025-09-13,CURRENT,HR_8,2025-10-09,2026-01-14 02:44:54.071670,2026-01-14 02:44:54.071670
c27e6d3b-f5d2-4a63-b7c0-642bf6f0cce8,N0076,IV_CERT,2024-10-16,2026-10-16,False,7,16,9,2024-10-16,CURRENT,HR_10,2024-10-18,2026-01-14 02:44:54.072365,2026-01-14 02:44:54.072366
0430bc6b-91ae-42e3-846e-b83f2e7f2eda,N0076,POST_OP,2024-05-22,2026-05-22,False,15,20,5,2024-05-22,CURRENT,HR_5,2024-06-15,2026-01-14 02:44:54.072641,2026-01-14 02:44:54.072641
c43dc7c6-5c2d-40f2-a5c8-68431d723ac3,N0076,RN,2025-11-01,2030-10-31,False,12,50,38,2025-11-01,CURRENT,HR_5,2025-11-28,2026-01-14 02:44:54.072936,2026-01-14 02:44:54.072936
7323b83c-b1a0-4ca6-b831-2e84f38952fc,N0076,BLS,2025-12-12,2027-12-12,False,1,8,7,2025-12-12,CURRENT,HR_10,2025-12-15,2026-01-14 02:44:54.073194,2026-01-14 02:44:54.073194
258a8524-1680-4a06-b315-7f460efc68c3,N0077,BLS,2025-10-11,2027-10-11,False,4,8,4,2025-10-11,CURRENT,HR_1,2025-11-10,2026-01-14 02:44:54.073857,2026-01-14 02:44:54.073857
7a1799c9-c73f-4001-b647-72adc193d9da,N0077,ICU,2025-10-06,2027-10-06,False,15,40,25,2025-10-06,CURRENT,HR_1,2025-10-16,2026-01-14 02:44:54.074165,2026-01-14 02:44:54.074165
701bb8dd-691e-4f22-99f8-d61ce3c9c288,N0077,IV_CERT,2024-10-23,2026-10-23,False,2,16,14,2024-10-23,CURRENT,HR_3,2024-11-17,2026-01-14 02:44:54.074449,2026-01-14 02:44:54.074449
11e1fd52-ed7c-4266-9ade-1e1dbb55b9b4,N0077,RN,2022-05-12,2027-05-11,False,23,50,27,2022-05-12,CURRENT,HR_7,2022-05-24,2026-01-14 02:44:54.074765,2026-01-14 02:44:54.074765
bb09de29-272c-4440-9d14-2f2494fa9873,N0077,ACLS,2024-11-19,2026-11-19,False,7,16,9,2024-11-19,CURRENT,HR_7,2024-12-02,2026-01-14 02:44:54.075121,2026-01-14 02:44:54.075122
58ba49eb-cc07-4365-a092-0c34a52a8213,N0078,CHEMO,2024-06-11,2026-06-11,False,11,24,13,2024-06-11,CURRENT,HR_6,2024-06-15,2026-01-14 02:44:54.075905,2026-01-14 02:44:54.075906
e1b27806-cd63-4d43-9c61-27f15d28bd57,N0078,IV_CERT,2025-06-16,2027-06-16,False,8,16,8,2025-06-16,CURRENT,HR_7,2025-07-03,2026-01-14 02:44:54.076230,2026-01-14 02:44:54.076230
eb91fac0-d38d-4969-89cd-4f30ff938102,N0078,RN,2025-03-30,2030-03-29,False,23,50,27,2025-03-30,CURRENT,HR_4,2025-04-26,2026-01-14 02:44:54.076522,2026-01-14 02:44:54.076522
13848235-33cd-43c5-97b7-631140a636d4,N0078,BLS,2025-12-12,2027-12-12,False,0,8,8,2025-12-12,CURRENT,HR_5,2025-12-27,2026-01-14 02:44:54.076806,2026-01-14 02:44:54.076806
ea638cc9-714d-4830-8489-cfc1019494ea,N0079,BLS,2024-06-06,2026-06-06,False,6,8,2,2024-06-06,CURRENT,HR_9,2024-06-19,2026-01-14 02:44:54.077482,2026-01-14 02:44:54.077482
3d804903-7b47-42ce-be21-cca0539d5e03,N0079,ICU,2025-04-24,2027-04-24,False,7,40,33,2025-04-24,CURRENT,HR_8,2025-05-06,2026-01-14 02:44:54.077760,2026-01-14 02:44:54.077760
8452c11e-7b27-47d7-ae29-8e58f6039356,N0079,IV_CERT,2025-07-10,2027-07-10,False,4,16,12,2025-07-10,CURRENT,HR_4,2025-08-09,2026-01-14 02:44:54.078050,2026-01-14 02:44:54.078050
897030ba-e200-47c5-bf21-37c898afca7e,N0079,RN,2025-04-28,2030-04-27,False,1,50,49,2025-04-28,CURRENT,HR_7,2025-05-18,2026-01-14 02:44:54.078326,2026-01-14 02:44:54.078327
4d8a6eb8-876b-425b-9649-5b7a38a1fbf2,N0079,ACLS,2025-11-29,2027-11-29,False,3,16,13,2025-11-29,CURRENT,HR_4,2025-12-02,2026-01-14 02:44:54.078625,2026-01-14 02:44:54.078626
81afa5cf-7e03-49bd-828a-167548d63701,N0080,IV_CERT,2024-04-12,2026-04-12,False,16,16,0,2024-04-12,CURRENT,HR_1,2024-04-20,2026-01-14 02:44:54.079356,2026-01-14 02:44:54.079356
43b29fc7-89f9-40b7-b825-af78e917b684,N0080,RN,2021-10-21,2026-10-20,False,1,50,49,2021-10-21,CURRENT,HR_7,2021-11-05,2026-01-14 02:44:54.079630,2026-01-14 02:44:54.079630
055d0789-efdd-4ff3-9fdb-12cbd8b6243b,N0080,BLS,2025-04-20,2027-04-20,False,4,8,4,2025-04-20,CURRENT,HR_4,2025-05-15,2026-01-14 02:44:54.079929,2026-01-14 02:44:54.079929
0b5231d2-5580-4f5f-b224-c20a8a9b1561,N0080,OB_NURS,2025-08-22,2028-08-21,False,4,30,26,2025-08-22,CURRENT,HR_9,2025-09-01,2026-01-14 02:44:54.080208,2026-01-14 02:44:54.080208
eee8f06d-2b63-4f64-80d5-571c6a466fcb,N0081,CHEMO,2024-05-05,2026-05-05,False,14,24,10,2024-05-05,CURRENT,HR_10,2024-05-25,2026-01-14 02:44:54.080933,2026-01-14 02:44:54.080933
dd961784-9763-489c-85f8-d9640feae672,N0081,BLS,2024-01-27,2026-01-26,False,7,8,1,2024-01-27,CURRENT,HR_4,2024-02-06,2026-01-14 02:44:54.081195,2026-01-14 02:44:54.081196
